Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time,Comment
2017-01-23,Incline Barbell Bench Press,Chest,65.0,6,,,,""
2017-01-23,Incline Barbell Bench Press,Chest,60.0,5,,,,""
2017-01-23,Incline Barbell Bench Press,Chest,55.0,6,,,,""
2017-01-23,Incline Barbell Bench Press,Chest,50.0,6,,,,""
2017-01-23,Incline Barbell Bench Press,Chest,40.0,10,,,,""
2017-01-23,Incline Barbell Bench Press,Chest,40.0,10,,,,""
2017-01-24,Barbell Press,Shoulders,20.0,10,,,,""
2017-01-24,Barbell Press,Shoulders,30.0,10,,,,""
2017-01-24,Barbell Press,Shoulders,35.0,10,,,,""
2017-01-24,Barbell Press,Shoulders,40.0,6,,,,""
2017-01-24,Barbell Press,Shoulders,45.0,5,,,,""
2017-01-24,Barbell Press,Shoulders,50.0,5,,,,""
2017-01-24,Barbell Press,Shoulders,55.0,1,,,,""
2017-01-24,Barbell Press,Shoulders,40.0,4,,,,""
2017-01-24,Barbell Press,Shoulders,35.0,5,,,,""
2017-01-24,Barbell Press,Shoulders,30.0,6,,,,""
2017-01-24,Barbell Press,Shoulders,20.0,10,,,,""
2017-01-24,Lat Pulldown,Back,50.0,10,,,,""
2017-01-24,Lat Pulldown,Back,50.0,10,,,,""
2017-01-24,Lat Pulldown,Back,50.0,10,,,,""
2017-01-24,Lat Pulldown,Back,50.0,10,,,,""
2017-01-24,Lat Pulldown,Back,50.0,10,,,,""
2017-01-24,Lat Pulldown,Back,50.0,10,,,,""
2017-01-24,Lat Pulldown,Back,50.0,10,,,,""
2017-01-24,Lat Pulldown,Back,50.0,10,,,,""
2017-01-24,Lat Pulldown,Back,40.0,10,,,,""
2017-01-24,Lat Pulldown,Back,40.0,10,,,,""
2017-01-24,Rope Push Down,Triceps,30.0,20,,,,""
2017-01-24,Rope Push Down,Triceps,30.0,10,,,,""
2017-01-24,Rope Push Down,Triceps,25.0,10,,,,""
2017-01-24,Rope Push Down,Triceps,20.0,15,,,,""
2017-01-24,Rope Push Down,Triceps,20.0,10,,,,""
2017-01-24,Rope Push Down,Triceps,20.0,10,,,,""
2017-01-29,Military Bench Press,Chest,20.0,15,,,,""
2017-01-29,Military Bench Press,Chest,50.0,10,,,,""
2017-01-29,Military Bench Press,Chest,60.0,6,,,,""
2017-01-29,Military Bench Press,Chest,70.0,8,,,,""
2017-01-29,Military Bench Press,Chest,70.0,5,,,,""
2017-01-29,Military Bench Press,Chest,70.0,5,,,,""
2017-01-29,Military Bench Press,Chest,70.0,5,,,,""
2017-01-29,Military Bench Press,Chest,70.0,5,,,,""
2017-01-29,Military Bench Press,Chest,70.0,5,,,,""
2017-01-29,Military Bench Press,Chest,50.0,10,,,,""
2017-01-29,Military Bench Press,Chest,50.0,7,,,,""
2017-01-29,Barbell Front Squat,Legs,20.0,5,,,,""
2017-01-29,Barbell Front Squat,Legs,40.0,5,,,,""
2017-01-29,Barbell Front Squat,Legs,50.0,5,,,,""
2017-01-29,Barbell Front Squat,Legs,55.0,5,,,,""
2017-01-29,Barbell Front Squat,Legs,60.0,5,,,,""
2017-01-29,Barbell Front Squat,Legs,65.0,5,,,,""
2017-01-29,Barbell Front Squat,Legs,60.0,5,,,,""
2017-01-29,Barbell Front Squat,Legs,55.0,5,,,,""
2017-01-29,Barbell Front Squat,Legs,50.0,5,,,,""
2017-01-29,Barbell Front Squat,Legs,45.0,5,,,,""
2017-01-29,Abdominal,Abs,40.0,30,,,,""
2017-01-29,Abdominal,Abs,40.0,20,,,,""
2017-01-29,Abdominal,Abs,40.0,20,,,,""
2017-01-29,Abdominal,Abs,30.0,30,,,,""
2017-01-29,Abdominal,Abs,30.0,20,,,,""
2017-01-29,Rope Push Down,Triceps,30.0,20,,,,""
2017-01-29,Rope Push Down,Triceps,30.0,20,,,,""
2017-01-29,Rope Push Down,Triceps,25.0,20,,,,""
2017-01-29,Rope Push Down,Triceps,20.0,20,,,,""
2017-01-29,Rope Push Down,Triceps,20.0,20,,,,""
2017-01-31,Leg Press,Legs,100.0,10,,,,""
2017-01-31,Leg Press,Legs,140.0,10,,,,""
2017-01-31,Leg Press,Legs,180.0,10,,,,""
2017-01-31,Leg Press,Legs,250.0,5,,,,""
2017-01-31,Leg Press,Legs,220.0,10,,,,""
2017-01-31,Leg Press,Legs,270.0,5,,,,""
2017-01-31,Leg Press,Legs,290.0,1,,,,""
2017-01-31,Leg Press,Legs,220.0,10,,,,""
2017-01-31,Leg Press,Legs,180.0,10,,,,""
2017-01-31,Leg Press,Legs,140.0,10,,,,""
2017-01-31,Leg Press,Legs,100.0,10,,,,""
2017-01-31,Barbell Press,Shoulders,20.0,15,,,,""
2017-01-31,Barbell Press,Shoulders,30.0,7,,,,""
2017-01-31,Barbell Press,Shoulders,35.0,7,,,,""
2017-01-31,Barbell Press,Shoulders,40.0,7,,,,""
2017-01-31,Barbell Press,Shoulders,45.0,7,,,,""
2017-01-31,Barbell Press,Shoulders,50.0,7,,,,""
2017-01-31,Barbell Press,Shoulders,55.0,4,,,,""
2017-02-06,Barbell Front Squat,Legs,30.0,8,,,,""
2017-02-06,Barbell Front Squat,Legs,40.0,8,,,,""
2017-02-06,Barbell Front Squat,Legs,50.0,8,,,,""
2017-02-06,Barbell Front Squat,Legs,55.0,8,,,,""
2017-02-06,Barbell Front Squat,Legs,60.0,6,,,,""
2017-02-06,Barbell Front Squat,Legs,65.0,6,,,,""
2017-02-06,Barbell Front Squat,Legs,70.0,4,,,,""
2017-02-06,Military Bench Press,Chest,20.0,20,,,,""
2017-02-06,Military Bench Press,Chest,50.0,12,,,,""
2017-02-06,Military Bench Press,Chest,50.0,12,,,,""
2017-02-06,Military Bench Press,Chest,50.0,13,,,,""
2017-02-06,Military Bench Press,Chest,50.0,13,,,,""
2017-02-06,Military Bench Press,Chest,50.0,13,,,,""
2017-02-06,Military Bench Press,Chest,50.0,13,,,,""
2017-02-06,Military Bench Press,Chest,50.0,10,,,,""
2017-02-06,Military Bench Press,Chest,50.0,12,,,,""
2017-02-06,Abdominal,Abs,40.0,20,,,,""
2017-02-06,Abdominal,Abs,40.0,20,,,,""
2017-02-06,Abdominal,Abs,40.0,20,,,,""
2017-02-06,Abdominal,Abs,40.0,20,,,,""
2017-02-06,Abdominal,Abs,40.0,20,,,,""
2017-02-06,Abdominal,Abs,30.0,20,,,,""
2017-02-06,Abdominal,Abs,30.0,20,,,,""
2017-02-06,Lat Pulldown,Back,50.0,7,,,,""
2017-02-06,Lat Pulldown,Back,60.0,5,,,,""
2017-02-06,Lat Pulldown,Back,70.0,5,,,,""
2017-02-06,Lat Pulldown,Back,80.0,5,,,,""
2017-02-06,Lat Pulldown,Back,40.0,10,,,,""
2017-02-06,Lat Pulldown,Back,80.0,3,,,,""
2017-02-06,Lat Pulldown,Back,60.0,10,,,,""
2017-02-06,Lat Pulldown,Back,60.0,10,,,,""
2017-02-06,Lat Pulldown,Back,60.0,10,,,,""
2017-02-07,Leg Press,Legs,100.0,10,,,,""
2017-02-07,Leg Press,Legs,150.0,10,,,,""
2017-02-07,Leg Press,Legs,200.0,10,,,,""
2017-02-07,Leg Press,Legs,250.0,10,,,,""
2017-02-07,Leg Press,Legs,270.0,5,,,,""
2017-02-07,Leg Press,Legs,280.0,4,,,,""
2017-02-07,Leg Press,Legs,200.0,10,,,,""
2017-02-07,Leg Press,Legs,150.0,12,,,,""
2017-02-07,Leg Press,Legs,100.0,12,,,,""
2017-02-07,Leg Press,Legs,100.0,12,,,,""
2017-02-07,Seated Dumbbell Press,Shoulders,12.5,10,,,,""
2017-02-07,Seated Dumbbell Press,Shoulders,15.0,10,,,,""
2017-02-07,Seated Dumbbell Press,Shoulders,17.5,7,,,,""
2017-02-07,Seated Dumbbell Press,Shoulders,20.0,5,,,,""
2017-02-07,Seated Dumbbell Press,Shoulders,22.5,4,,,,""
2017-02-07,Seated Dumbbell Press,Shoulders,17.5,10,,,,""
2017-02-07,Seated Dumbbell Press,Shoulders,12.5,10,,,,""
2017-02-07,Seated Dumbbell Press,Shoulders,12.5,11,,,,""
2017-02-07,Hanging Leg Raise,Abs,0.0,10,,,,""
2017-02-07,Hanging Leg Raise,Abs,0.0,10,,,,""
2017-02-07,Hanging Leg Raise,Abs,0.0,10,,,,""
2017-02-10,Military Bench Press,Chest,20.0,20,,,,""
2017-02-10,Military Bench Press,Chest,50.0,10,,,,""
2017-02-10,Military Bench Press,Chest,60.0,5,,,,""
2017-02-10,Military Bench Press,Chest,70.0,5,,,,""
2017-02-10,Military Bench Press,Chest,75.0,5,,,,""
2017-02-10,Military Bench Press,Chest,75.0,5,,,,""
2017-02-10,Military Bench Press,Chest,75.0,4,,,,""
2017-02-10,Military Bench Press,Chest,70.0,5,,,,""
2017-02-10,Military Bench Press,Chest,70.0,5,,,,""
2017-02-10,Military Bench Press,Chest,60.0,10,,,,""
2017-02-10,Military Bench Press,Chest,50.0,10,,,,""
2017-02-10,Barbell Squat,Legs,60.0,5,,,,""
2017-02-10,Barbell Squat,Legs,60.0,5,,,,""
2017-02-10,Barbell Squat,Legs,80.0,5,,,,""
2017-02-10,Barbell Squat,Legs,80.0,5,,,,""
2017-02-10,Barbell Squat,Legs,90.0,5,,,,""
2017-02-10,Barbell Squat,Legs,90.0,5,,,,""
2017-02-10,Barbell Squat,Legs,80.0,5,,,,""
2017-02-10,Barbell Squat,Legs,80.0,5,,,,""
2017-02-10,Barbell Squat,Legs,60.0,5,,,,""
2017-02-10,Lat Pulldown,Back,40.0,12,,,,""
2017-02-10,Lat Pulldown,Back,60.0,10,,,,""
2017-02-10,Lat Pulldown,Back,60.0,10,,,,""
2017-02-10,Lat Pulldown,Back,60.0,10,,,,""
2017-02-10,Lat Pulldown,Back,60.0,10,,,,""
2017-02-10,Lat Pulldown,Back,50.0,10,,,,""
2017-02-10,Lat Pulldown,Back,50.0,13,,,,""
2017-02-14,Military Bench Press,Chest,20.0,12,,,,""
2017-02-14,Military Bench Press,Chest,50.0,10,,,,""
2017-02-14,Military Bench Press,Chest,60.0,10,,,,""
2017-02-14,Military Bench Press,Chest,70.0,6,,,,""
2017-02-14,Military Bench Press,Chest,75.0,4,,,,""
2017-02-14,Military Bench Press,Chest,75.0,4,,,,""
2017-02-14,Military Bench Press,Chest,77.5,3,,,,""
2017-02-14,Military Bench Press,Chest,70.0,5,,,,""
2017-02-14,Military Bench Press,Chest,70.0,5,,,,""
2017-02-14,Military Bench Press,Chest,60.0,10,,,,""
2017-02-14,Military Bench Press,Chest,60.0,9,,,,""
2017-02-14,Military Bench Press,Chest,50.0,10,,,,""
2017-02-14,Military Bench Press,Chest,50.0,10,,,,""
2017-02-14,Box Squat,Legs,20.0,6,,,,""
2017-02-14,Box Squat,Legs,20.0,8,,,,""
2017-02-14,Box Squat,Legs,60.0,6,,,,""
2017-02-14,Box Squat,Legs,90.0,5,,,,""
2017-02-14,Box Squat,Legs,100.0,5,,,,""
2017-02-14,Box Squat,Legs,110.0,5,,,,""
2017-02-14,Box Squat,Legs,115.0,5,,,,""
2017-02-14,Box Squat,Legs,120.0,5,,,,""
2017-02-14,Box Squat,Legs,125.0,1,,,,""
2017-02-14,Box Squat,Legs,90.0,5,,,,""
2017-02-14,Box Squat,Legs,90.0,5,,,,""
2017-02-14,Hanging Leg Raise,Abs,0.0,10,,,,""
2017-02-14,Hanging Leg Raise,Abs,0.0,10,,,,""
2017-02-14,Hanging Leg Raise,Abs,0.0,10,,,,""
2017-02-14,Hanging Leg Raise,Abs,0.0,10,,,,""
2017-02-14,Abdominal,Abs,40.0,20,,,,""
2017-02-14,Abdominal,Abs,30.0,20,,,,""
2017-02-14,Abdominal,Abs,30.0,20,,,,""
2017-02-14,Abdominal,Abs,30.0,20,,,,""
2017-02-14,Abdominal,Abs,30.0,20,,,,""
2017-02-14,Abdominal,Abs,30.0,25,,,,""
2017-02-14,Abdominal,Abs,30.0,20,,,,""
2017-02-14,Abdominal,Abs,30.0,20,,,,""
2017-02-18,Leg Press,Legs,100.0,10,,,,""
2017-02-18,Leg Press,Legs,150.0,10,,,,""
2017-02-18,Leg Press,Legs,200.0,10,,,,""
2017-02-18,Leg Press,Legs,250.0,5,,,,""
2017-02-18,Legpress High,Legs,280.0,10,,,,""
2017-02-18,Legpress High,Legs,280.0,6,,,,""
2017-02-18,Leg Press,Legs,200.0,10,,,,""
2017-02-18,Leg Press,Legs,150.0,10,,,,""
2017-02-18,Leg Press,Legs,150.0,10,,,,""
2017-02-18,Leg Press,Legs,100.0,10,,,,""
2017-02-18,Incline Barbell Bench Press,Chest,20.0,10,,,,""
2017-02-18,Incline Barbell Bench Press,Chest,50.0,10,,,,""
2017-02-18,Incline Barbell Bench Press,Chest,60.0,11,,,,""
2017-02-18,Incline Barbell Bench Press,Chest,65.0,7,,,,""
2017-02-18,Incline Barbell Bench Press,Chest,50.0,10,,,,""
2017-02-18,Incline Barbell Bench Press,Chest,40.0,10,,,,""
2017-02-18,Lat Pulldown,Back,25.0,20,,,,""
2017-02-18,Lat Pulldown,Back,50.0,10,,,,""
2017-02-18,Lat Pulldown,Back,60.0,10,,,,""
2017-02-18,Lat Pulldown,Back,70.0,7,,,,""
2017-02-18,Lat Pulldown,Back,70.0,7,,,,""
2017-02-18,Lat Pulldown,Back,55.0,10,,,,""
2017-02-18,Lat Pulldown,Back,45.0,10,,,,""
2017-02-18,Lat Pulldown,Back,45.0,10,,,,""
2017-02-26,Leg Press,Legs,100.0,10,,,,""
2017-02-26,Military Bench Press,Chest,20.0,12,,,,""
2017-02-26,Military Bench Press,Chest,50.0,10,,,,""
2017-02-26,Military Bench Press,Chest,60.0,6,,,,""
2017-02-26,Leg Press,Legs,150.0,10,,,,""
2017-02-26,Leg Press,Legs,200.0,10,,,,""
2017-02-26,Military Bench Press,Chest,70.0,6,,,,""
2017-02-26,Military Bench Press,Chest,75.0,5,,,,""
2017-02-26,Military Bench Press,Chest,75.0,5,,,,""
2017-02-26,Military Bench Press,Chest,70.0,6,,,,""
2017-02-26,Military Bench Press,Chest,60.0,10,,,,""
2017-02-26,Leg Press,Legs,230.0,10,,,,""
2017-02-26,Leg Press,Legs,200.0,10,,,,""
2017-02-26,Leg Press,Legs,200.0,10,,,,""
2017-02-26,Barbell Press,Shoulders,20.0,10,,,,""
2017-02-26,Barbell Press,Shoulders,40.0,7,,,,""
2017-02-26,Barbell Press,Shoulders,40.0,6,,,,""
2017-02-26,Barbell Press,Shoulders,40.0,5,,,,""
2017-02-26,Barbell Press,Shoulders,40.0,4,,,,""
2017-02-26,Lat Pulldown,Back,45.0,10,,,,""
2017-02-26,Lat Pulldown,Back,59.0,10,,,,""
2017-02-26,Lat Pulldown,Back,66.0,10,,,,""
2017-02-26,Lat Pulldown,Back,73.0,10,,,,""
2017-02-26,Lat Pulldown,Back,73.0,10,,,,""
2017-02-26,Lat Pulldown,Back,79.0,5,,,,""
2017-02-26,Lat Pulldown,Back,52.0,10,,,,""
2017-02-26,Rope Push Down,Triceps,23.0,7,,,,""
2017-02-26,Rope Push Down,Triceps,14.0,10,,,,""
2017-02-26,Rope Push Down,Triceps,14.0,10,,,,""
2017-02-28,Barbell Front Squat,Legs,20.0,10,,,,""
2017-02-28,Barbell Front Squat,Legs,30.0,8,,,,""
2017-02-28,Barbell Front Squat,Legs,40.0,10,,,,""
2017-02-28,Barbell Front Squat,Legs,50.0,7,,,,""
2017-02-28,Barbell Front Squat,Legs,55.0,7,,,,""
2017-02-28,Barbell Front Squat,Legs,60.0,7,,,,""
2017-02-28,Barbell Front Squat,Legs,65.0,7,,,,""
2017-02-28,Barbell Front Squat,Legs,70.0,4,,,,""
2017-02-28,Barbell Press,Shoulders,40.0,7,,,,""
2017-02-28,Barbell Press,Shoulders,50.0,5,,,,""
2017-02-28,Barbell Press,Shoulders,55.0,5,,,,""
2017-02-28,Barbell Press,Shoulders,60.0,3,,,,""
2017-02-28,Barbell Press,Shoulders,40.0,5,,,,""
2017-02-28,Barbell Press,Shoulders,35.0,5,,,,""
2017-02-28,Barbell Press,Shoulders,30.0,10,,,,""
2017-02-28,Barbell Press,Shoulders,30.0,10,,,,""
2017-02-28,Barbell Press,Shoulders,20.0,10,,,,""
2017-02-28,Rope Push Down,Triceps,35.0,10,,,,""
2017-02-28,Rope Push Down,Triceps,35.0,10,,,,""
2017-02-28,Rope Push Down,Triceps,35.0,11,,,,""
2017-02-28,Rope Push Down,Triceps,35.0,10,,,,""
2017-02-28,Rope Push Down,Triceps,30.0,5,,,,""
2017-03-09,Military Bench Press,Chest,20.0,10,,,,""
2017-03-09,Military Bench Press,Chest,50.0,10,,,,""
2017-03-09,Military Bench Press,Chest,60.0,10,,,,""
2017-03-09,Military Bench Press,Chest,70.0,5,,,,""
2017-03-09,Military Bench Press,Chest,70.0,5,,,,""
2017-03-09,Military Bench Press,Chest,75.0,5,,,,""
2017-03-09,Military Bench Press,Chest,70.0,5,,,,""
2017-03-09,Military Bench Press,Chest,70.0,5,,,,""
2017-03-09,Military Bench Press,Chest,65.0,7,,,,""
2017-03-09,Military Bench Press,Chest,65.0,5,,,,""
2017-03-09,Military Bench Press,Chest,60.0,5,,,,""
2017-03-09,Military Bench Press,Chest,50.0,5,,,,""
2017-03-09,Leg Press,Legs,100.0,10,,,,""
2017-03-09,Leg Press,Legs,150.0,10,,,,""
2017-03-09,Leg Press,Legs,200.0,10,,,,""
2017-03-09,Leg Press,Legs,240.0,10,,,,""
2017-03-09,Leg Press,Legs,260.0,4,,,,""
2017-03-09,Leg Press,Legs,270.0,2,,,,""
2017-03-09,Leg Press,Legs,240.0,5,,,,""
2017-03-09,Leg Press,Legs,200.0,10,,,,""
2017-03-09,Leg Press,Legs,150.0,10,,,,""
2017-03-09,Leg Press,Legs,150.0,10,,,,""
2017-03-09,Leg Press,Legs,150.0,10,,,,""
2017-03-09,Leg Press,Legs,150.0,10,,,,""
2017-03-14,Barbell Front Squat,Legs,40.0,7,,,,""
2017-03-14,Barbell Front Squat,Legs,50.0,7,,,,""
2017-03-14,Barbell Front Squat,Legs,55.0,7,,,,""
2017-03-14,Barbell Front Squat,Legs,60.0,7,,,,""
2017-03-14,Barbell Front Squat,Legs,65.0,5,,,,""
2017-03-14,Barbell Front Squat,Legs,70.0,5,,,,""
2017-03-14,Barbell Front Squat,Legs,72.5,2,,,,""
2017-03-14,Barbell Front Squat,Legs,50.0,5,,,,""
2017-03-14,Barbell Front Squat,Legs,50.0,5,,,,""
2017-03-14,Barbell Front Squat,Legs,50.0,5,,,,""
2017-03-14,Barbell Press,Shoulders,30.0,10,,,,""
2017-03-14,Barbell Press,Shoulders,40.0,11,,,,""
2017-03-14,Barbell Press,Shoulders,50.0,5,,,,""
2017-03-14,Barbell Press,Shoulders,55.0,5,,,,""
2017-03-14,Barbell Press,Shoulders,45.0,5,,,,""
2017-03-14,Barbell Press,Shoulders,40.0,7,,,,""
2017-03-14,Barbell Press,Shoulders,40.0,5,,,,""
2017-03-14,Abdominal,Abs,40.0,21,,,,""
2017-03-14,Abdominal,Abs,40.0,22,,,,""
2017-03-14,Abdominal,Abs,40.0,22,,,,""
2017-03-14,Abdominal,Abs,30.0,31,,,,""
2017-03-14,Abdominal,Abs,30.0,32,,,,""
2017-03-17,Box Squat,Legs,20.0,10,,,,""
2017-03-17,Box Squat,Legs,60.0,10,,,,""
2017-03-17,Box Squat,Legs,80.0,10,,,,""
2017-03-17,Box Squat,Legs,90.0,10,,,,""
2017-03-17,Box Squat,Legs,100.0,5,,,,""
2017-03-17,Box Squat,Legs,110.0,5,,,,""
2017-03-17,Box Squat,Legs,120.0,5,,,,""
2017-03-17,Box Squat,Legs,125.0,3,,,,""
2017-03-17,Military Bench Press,Chest,20.0,10,,,,""
2017-03-17,Military Bench Press,Chest,50.0,10,,,,""
2017-03-17,Military Bench Press,Chest,60.0,10,,,,""
2017-03-17,Military Bench Press,Chest,70.0,6,,,,""
2017-03-17,Military Bench Press,Chest,75.0,4,,,,""
2017-03-17,Military Bench Press,Chest,60.0,8,,,,""
2017-03-17,Military Bench Press,Chest,60.0,8,,,,""
2017-03-17,Military Bench Press,Chest,50.0,10,,,,""
2017-03-17,Military Bench Press,Chest,50.0,7,,,,""
2017-03-19,Leg Press,Legs,100.0,10,,,,""
2017-03-19,Leg Press,Legs,100.0,10,,,,""
2017-03-19,Leg Press,Legs,150.0,10,,,,""
2017-03-19,Leg Press,Legs,200.0,10,,,,""
2017-03-19,Leg Press,Legs,200.0,10,,,,""
2017-03-19,Leg Press,Legs,200.0,10,,,,""
2017-03-19,Leg Press,Legs,150.0,10,,,,""
2017-03-19,Shoulderpress,Shoulders,50.0,10,,,,""
2017-03-19,Shoulderpress,Shoulders,59.0,7,,,,""
2017-03-19,Shoulderpress,Shoulders,68.0,6,,,,""
2017-03-19,Shoulderpress,Shoulders,77.0,5,,,,""
2017-03-19,Shoulderpress,Shoulders,91.0,2,,,,""
2017-03-19,Seated Cable Row,Back,45.0,10,,,,""
2017-03-19,Seated Cable Row,Back,50.0,10,,,,""
2017-03-19,Shoulder Shit,Shoulders,5.0,5,,,,""
2017-03-19,Seated Cable Row,Back,55.0,10,,,,""
2017-03-19,Seated Cable Row,Back,60.0,10,,,,""
2017-03-19,Shoulderpress,Shoulders,94.4,1,,,,""
2017-03-27,Leg Press,Legs,100.0,11,,,,""
2017-03-27,Leg Press,Legs,150.0,10,,,,""
2017-03-27,Leg Press,Legs,200.0,10,,,,""
2017-03-27,Leg Press,Legs,250.0,10,,,,""
2017-03-27,Leg Press,Legs,270.0,8,,,,""
2017-03-27,Leg Press,Legs,290.0,2,,,,""
2017-03-27,Leg Press,Legs,150.0,15,,,,""
2017-03-27,Leg Press,Legs,100.0,10,,,,""
2017-03-28,Barbell Front Squat,Legs,40.0,8,,,,""
2017-03-28,Barbell Press,Shoulders,40.0,8,,,,""
2017-03-28,Barbell Front Squat,Legs,50.0,6,,,,""
2017-03-28,Barbell Press,Shoulders,50.0,5,,,,""
2017-03-28,Barbell Front Squat,Legs,60.0,5,,,,""
2017-03-28,Barbell Front Squat,Legs,70.0,3,,,,""
2017-03-28,Barbell Front Squat,Legs,70.0,3,,,,""
2017-03-28,Barbell Front Squat,Legs,60.0,4,,,,""
2017-03-28,Barbell Press,Shoulders,40.0,5,,,,""
2017-03-28,Barbell Front Squat,Legs,40.0,5,,,,""
2017-03-28,Barbell Press,Shoulders,40.0,5,,,,""
2017-03-28,Barbell Press,Shoulders,40.0,5,,,,""
2017-03-28,Barbell Front Squat,Legs,40.0,5,,,,""
2017-03-28,Barbell Press,Shoulders,40.0,6,,,,""
2017-03-28,Barbell Front Squat,Legs,40.0,5,,,,""
2017-03-28,Barbell Press,Shoulders,40.0,5,,,,""
2017-03-31,Gymball,Abs,4.0,20,,,,""
2017-03-31,Gymball,Abs,4.0,20,,,,""
2017-03-31,Gymball,Abs,4.0,20,,,,""
2017-03-31,Gymball,Abs,4.0,20,,,,""
2017-03-31,Military Bench Press,Chest,20.0,20,,,,""
2017-03-31,Military Bench Press,Chest,50.0,10,,,,""
2017-03-31,Military Bench Press,Chest,60.0,6,,,,""
2017-03-31,Military Bench Press,Chest,70.0,6,,,,""
2017-03-31,Military Bench Press,Chest,75.0,4,,,,""
2017-03-31,Military Bench Press,Chest,75.0,4,,,,""
2017-03-31,Military Bench Press,Chest,70.0,5,,,,""
2017-03-31,Military Bench Press,Chest,50.0,10,,,,""
2017-03-31,Leg Press,Legs,100.0,10,,,,""
2017-03-31,Military Bench Press,Chest,50.0,10,,,,""
2017-03-31,Leg Press,Legs,150.0,10,,,,""
2017-03-31,Military Bench Press,Chest,50.0,10,,,,""
2017-03-31,Leg Press,Legs,200.0,10,,,,""
2017-03-31,Military Bench Press,Chest,50.0,10,,,,""
2017-03-31,Military Bench Press,Chest,50.0,10,,,,""
2017-03-31,Leg Press,Legs,240.0,6,,,,""
2017-03-31,Barbell Press,Shoulders,30.0,10,,,,""
2017-03-31,Barbell Press,Shoulders,30.0,7,,,,""
2017-03-31,Barbell Press,Shoulders,30.0,7,,,,""
2017-03-31,Barbell Press,Shoulders,30.0,7,,,,""
2017-04-06,Military Bench Press,Chest,20.0,12,,,,""
2017-04-06,Military Bench Press,Chest,50.0,10,,,,""
2017-04-06,Military Bench Press,Chest,60.0,10,,,,""
2017-04-06,Military Bench Press,Chest,65.0,7,,,,""
2017-04-06,Military Bench Press,Chest,70.0,5,,,,""
2017-04-06,Military Bench Press,Chest,75.0,3,,,,""
2017-04-06,Military Bench Press,Chest,65.0,5,,,,""
2017-04-06,Military Bench Press,Chest,60.0,5,,,,""
2017-04-06,Military Bench Press,Chest,55.0,7,,,,""
2017-04-06,Military Bench Press,Chest,50.0,10,,,,""
2017-04-06,Military Bench Press,Chest,45.0,10,,,,""
2017-04-06,Barbell Front Squat,Legs,30.0,5,,,,""
2017-04-06,Barbell Front Squat,Legs,50.0,5,,,,""
2017-04-06,Barbell Front Squat,Legs,60.0,5,,,,""
2017-04-06,Barbell Front Squat,Legs,65.0,5,,,,""
2017-04-06,Barbell Front Squat,Legs,65.0,3,,,,""
2017-04-06,Barbell Front Squat,Legs,50.0,5,,,,""
2017-04-06,Barbell Front Squat,Legs,50.0,5,,,,""
2017-04-06,Barbell Front Squat,Legs,50.0,5,,,,""
2017-04-06,Lat Pulldown,Back,45.0,10,,,,""
2017-04-06,Lat Pulldown,Back,55.0,10,,,,""
2017-04-06,Lat Pulldown,Back,60.0,10,,,,""
2017-04-06,Lat Pulldown,Back,60.0,10,,,,""
2017-04-06,Lat Pulldown,Back,60.0,10,,,,""
2017-04-06,Lat Pulldown,Back,50.0,10,,,,""
2017-04-13,Leg Press,Legs,100.0,10,,,,""
2017-04-13,Leg Press,Legs,150.0,10,,,,""
2017-04-13,Leg Press,Legs,200.0,7,,,,""
2017-04-13,Leg Press,Legs,240.0,6,,,,""
2017-04-13,Leg Press,Legs,260.0,5,,,,""
2017-04-13,Leg Press,Legs,270.0,3,,,,""
2017-04-13,Leg Press,Legs,280.0,1,,,,""
2017-04-13,Leg Press,Legs,150.0,4,,,,""
2017-04-13,Military Bench Press,Chest,20.0,15,,,,""
2017-04-13,Military Bench Press,Chest,50.0,7,,,,""
2017-04-13,Military Bench Press,Chest,60.0,6,,,,""
2017-04-13,Military Bench Press,Chest,70.0,5,,,,""
2017-04-13,Military Bench Press,Chest,75.0,5,,,,""
2017-04-13,Military Bench Press,Chest,80.0,2,,,,""
2017-04-13,Military Bench Press,Chest,70.0,6,,,,""
2017-04-13,Barbell Front Squat,Legs,40.0,6,,,,""
2017-04-13,Barbell Front Squat,Legs,50.0,6,,,,""
2017-04-13,Barbell Front Squat,Legs,60.0,5,,,,""
2017-04-13,Barbell Front Squat,Legs,65.0,5,,,,""
2017-04-13,Barbell Front Squat,Legs,70.0,5,,,,""
2017-04-13,Barbell Front Squat,Legs,75.0,1,,,,""
2017-04-13,Lat Pulldown,Back,40.0,10,,,,""
2017-04-13,Lat Pulldown,Back,50.0,10,,,,""
2017-04-13,Lat Pulldown,Back,60.0,10,,,,""
2017-04-13,Lat Pulldown,Back,70.0,7,,,,""
2017-04-13,Lat Pulldown,Back,80.0,5,,,,""
2017-04-13,Lat Pulldown,Back,90.0,4,,,,""
2017-04-17,Military Bench Press,Chest,20.0,10,,,,""
2017-04-17,Military Bench Press,Chest,50.0,10,,,,""
2017-04-17,Military Bench Press,Chest,60.0,7,,,,""
2017-04-17,Military Bench Press,Chest,70.0,6,,,,""
2017-04-17,Military Bench Press,Chest,75.0,4,,,,""
2017-04-17,Military Bench Press,Chest,77.5,2,,,,""
2017-04-17,Military Bench Press,Chest,80.0,1,,,,""
2017-04-17,Military Bench Press,Chest,70.0,5,,,,""
